,Unnamed: 0,time,time_2,year,period,month,day,hour,z_bases,z_tops,tropopause_base,tropopause_top,tropopause_base_bool,tropopause_top_bool,thickness,cod,lidar_ratio,class_,subvisual,thin,opaque,fake_top1,cond_s_bg,cirrus
55933,55933,2016-07-13 04:15:00,736524.178752572,2016,Dry,7,13,4,13475.0,14277.5,-2662.138000000001,-1859.6380000000008,False,False,802.5,0.0190145767511873,25.0,subvisual,True,False,False,False,True,True
55934,55934,2016-07-13 04:20:00,736524.1822604167,2016,Dry,7,13,4,3432.5,3575.0,-12704.638,-12562.138,False,False,142.5,0.0139845960349209,31.71291866028708,subvisual,True,False,False,False,True,False
55935,55935,2016-07-13 04:20:00,736524.1822604167,2016,Dry,7,13,4,13602.5,13887.5,-2534.638000000001,-2249.638000000001,False,False,285.0,0.0279691920698419,31.71291866028708,subvisual,True,False,False,False,True,True
55948,55948,2016-07-13 04:45:00,736524.1995364584,2016,Dry,7,13,4,3365.0,3500.0,-12772.138,-12637.138,False,False,135.0,0.0112458882994534,32.20664087685364,subvisual,True,False,False,False,True,False
55949,55949,2016-07-13 04:45:00,736524.1995364584,2016,Dry,7,13,4,13415.0,13850.0,-2722.138000000001,-2287.138000000001,False,False,435.0,0.0362367511871276,32.20664087685364,thin,False,False,False,False,True,True
55950,55950,2016-07-13 04:50:00,736524.2031983025,2016,Dry,7,13,4,3395.0,3530.0,-12742.138,-12607.138,False,False,135.0,0.0040207430141839,25.0,subvisual,True,False,False,False,True,False
55951,55951,2016-07-13 04:50:00,736524.2031983025,2016,Dry,7,13,4,13340.0,14157.5,-2797.138000000001,-1979.6380000000008,False,False,817.5,0.0243478326970026,25.0,subvisual,True,False,False,False,True,True
55952,55952,2016-07-13 04:55:00,736524.2065815972,2016,Dry,7,13,4,3395.0,3530.0,-12742.138,-12607.138,False,False,135.0,0.0075969711908386,38.65775401069519,subvisual,True,False,False,False,True,False
55953,55953,2016-07-13 04:55:00,736524.2065815972,2016,Dry,7,13,4,13347.5,14030.0,-2789.638000000001,-2107.138000000001,False,False,682.5,0.0384069099092398,38.65775401069519,thin,False,False,False,False,True,True
55954,55954,2016-07-13 05:00:00,736524.2102784207,2016,Dry,7,13,5,3357.5,3500.0,-12779.638,-12637.138,False,False,142.5,0.0056069514514369,25.0,subvisual,True,False,False,False,True,False
55955,55955,2016-07-13 05:00:00,736524.2102784207,2016,Dry,7,13,5,13370.0,13827.5,-2767.138000000001,-2309.638000000001,False,False,457.5,0.0180012651861922,25.0,subvisual,True,False,False,False,True,True
55960,55960,2016-07-13 05:15:00,736524.2205002571,2016,Dry,7,13,5,3380.0,3500.0,-12757.138,-12637.138,False,False,120.0,0.0079376843786437,24.17588253670728,subvisual,True,False,False,False,True,False
55961,55961,2016-07-13 05:15:00,736524.2205002571,2016,Dry,7,13,5,10242.5,10460.0,-5894.638000000001,-5677.138000000001,False,False,217.5,0.0143870529362917,24.17588253670728,subvisual,True,False,False,False,True,False
55962,55962,2016-07-13 05:15:00,736524.2205002571,2016,Dry,7,13,5,13235.0,13662.5,-2902.138000000001,-2474.638000000001,False,False,427.5,0.0282780005989183,24.17588253670728,subvisual,True,False,False,False,True,True
55963,55963,2016-07-13 05:20:00,736524.2236702675,2016,Dry,7,13,5,9770.0,10272.5,-6367.138000000001,-5864.638000000001,False,False,502.5,0.0144004877960509,25.0,subvisual,True,False,False,False,True,False
55964,55964,2016-07-13 05:20:00,736524.2236702675,2016,Dry,7,13,5,13182.5,13610.0,-2954.638000000001,-2527.138000000001,False,False,427.5,0.0122511612593268,25.0,subvisual,True,False,False,False,True,True
55965,55965,2016-07-13 05:25:00,736524.2273680555,2016,Dry,7,13,5,9177.5,10025.0,-6959.638000000001,-6112.138000000001,False,False,847.5,0.0038376184769897,25.0,subvisual,True,False,False,False,True,False
55966,55966,2016-07-13 05:25:00,736524.2273680555,2016,Dry,7,13,5,13287.5,13527.5,-2849.638000000001,-2609.638000000001,False,False,240.0,0.0010867592147227,25.0,subvisual,True,False,False,False,True,True
55967,55967,2016-07-13 05:30:00,736524.2308900463,2016,Dry,7,13,5,9185.0,9687.5,-6952.138000000001,-6449.638000000001,False,False,502.5,0.0013353922687912,25.0,subvisual,True,False,False,False,True,False
55968,55968,2016-07-13 05:30:00,736524.2308900463,2016,Dry,7,13,5,13310.0,13400.0,-2827.138000000001,-2737.138000000001,False,False,90.0,0.0002391747347088,25.0,subvisual,True,False,False,False,True,True
55969,55969,2016-07-13 05:35:00,736524.2344131945,2016,Dry,7,13,5,13527.5,13700.0,-2609.638000000001,-2437.138000000001,False,False,172.5,0.0021822742977999,25.0,subvisual,True,False,False,False,True,True
55970,55970,2016-07-13 05:40:00,736524.238115998,2016,Dry,7,13,5,8900.0,9177.5,-7237.138000000001,-6959.638000000001,False,False,277.5,0.0094529302675963,12.56372549019608,subvisual,True,False,False,False,True,False
55971,55971,2016-07-13 05:40:00,736524.238115998,2016,Dry,7,13,5,12980.0,13782.5,-3157.138000000001,-2354.638000000001,False,False,802.5,0.0273368523954813,12.56372549019608,subvisual,True,False,False,False,True,True
55972,55972,2016-07-13 05:45:00,736524.2414623842,2016,Dry,7,13,5,8660.0,9050.0,-7477.138000000001,-7087.138000000001,False,False,390.0,0.019172416434085,13.749539594843464,subvisual,True,False,False,False,True,False
55973,55973,2016-07-13 05:45:00,736524.2414623842,2016,Dry,7,13,5,12897.5,13737.5,-3239.638000000001,-2399.638000000001,False,False,840.0,0.0412944353964909,13.749539594843464,thin,False,False,False,False,True,True
55974,55974,2016-07-13 05:50:00,736524.2448083849,2016,Dry,7,13,5,8427.5,9050.0,-7709.638000000001,-7087.138000000001,False,False,622.5,0.0105506811481516,24.791941764008804,subvisual,True,False,False,False,True,False
55975,55975,2016-07-13 05:50:00,736524.2448083849,2016,Dry,7,13,5,12717.5,13700.0,-3419.638000000001,-2437.138000000001,False,False,982.5,0.0166522798844321,24.791941764008804,subvisual,True,False,False,False,True,True
55976,55976,2016-07-13 05:55:00,736524.2481597222,2016,Dry,7,13,5,8420.0,8952.5,-7717.138000000001,-7184.638000000001,False,False,532.5,0.0095174883497312,25.0,subvisual,True,False,False,False,True,False
55977,55977,2016-07-13 05:55:00,736524.2481597222,2016,Dry,7,13,5,12567.5,13287.5,-3569.638000000001,-2849.638000000001,False,False,720.0,0.01286871664189,25.0,subvisual,True,False,False,False,True,True
55978,55978,2016-07-13 06:00:00,736524.2516840277,2016,Dry,7,13,6,8427.5,8757.5,-7709.638000000001,-7379.638000000001,False,False,330.0,0.0047312775015221,25.0,subvisual,True,False,False,False,True,False
55979,55979,2016-07-13 06:00:00,736524.2516840277,2016,Dry,7,13,6,12560.0,13415.0,-3577.138000000001,-2722.138000000001,False,False,855.0,0.0122583098903072,25.0,subvisual,True,False,False,False,True,True
55980,55980,2016-07-13 06:05:00,736524.2552083334,2016,Dry,7,13,6,12807.5,13272.5,-3329.638000000001,-2864.638000000001,False,False,465.0,0.0119402987688721,25.0,subvisual,True,False,False,False,True,True
55981,55981,2016-07-13 06:10:00,736524.2587349537,2016,Dry,7,13,6,11915.0,13197.5,-4222.138000000001,-2939.638000000001,False,False,1282.5,0.0657763039386058,26.246961594555177,thin,False,False,False,False,True,True
55982,55982,2016-07-13 06:15:00,736524.2622575231,2016,Dry,7,13,6,12072.5,13242.5,-4064.638000000001,-2894.638000000001,False,False,1170.0,0.3661483747221036,28.8069696969697,opaque,False,False,False,False,True,True
55983,55983,2016-07-13 06:20:00,736524.2656108539,2016,Dry,7,13,6,11780.0,13340.0,-4357.138000000001,-2797.138000000001,False,False,1560.0,0.5984540436588122,24.39909090909091,opaque,False,False,False,False,True,True
56041,56041,2016-07-14 00:30:00,736525.0225771605,2016,Dry,7,14,0,13535.0,15492.5,-2602.138000000001,-644.6380000000008,False,False,1957.5,0.0845703022378514,17.74471992653811,thin,False,False,False,False,True,True
56042,56042,2016-07-14 00:35:00,736525.0259241898,2016,Dry,7,14,0,13520.0,15387.5,-2617.138000000001,-749.6380000000008,False,False,1867.5,0.0893752113730028,21.13666666666667,thin,False,False,False,False,True,True
56043,56043,2016-07-14 00:40:00,736525.0294473381,2016,Dry,7,14,0,13527.5,15492.5,-2609.638000000001,-644.6380000000008,False,False,1965.0,0.1408305566256507,32.85212121212121,thin,False,False,False,False,True,True
56044,56044,2016-07-14 00:45:00,736525.032974537,2016,Dry,7,14,0,13527.5,15387.5,-2609.638000000001,-749.6380000000008,False,False,1860.0,0.0603012589856627,12.71599718111346,thin,False,False,False,False,True,True
56045,56045,2016-07-14 00:50:00,736525.0364988425,2016,Dry,7,14,0,13497.5,15387.5,-2639.638000000001,-749.6380000000008,False,False,1890.0,0.0583040219767172,14.365892972275947,thin,False,False,False,False,True,True
56046,56046,2016-07-14 00:55:00,736525.0400231481,2016,Dry,7,14,0,13557.5,15545.0,-2579.638000000001,-592.1380000000008,False,False,1987.5,0.0598820098659098,12.681397306397306,thin,False,False,False,False,True,True
56047,56047,2016-07-14 01:00:00,736525.0435462964,2016,Dry,7,14,1,13587.5,15507.5,-2549.638000000001,-629.6380000000008,False,False,1920.0,0.1960164989430604,39.13090909090909,thin,False,False,False,False,True,True
56048,56048,2016-07-14 01:05:00,736525.0468910751,2016,Dry,7,14,1,13452.5,15417.5,-2684.638000000001,-719.6380000000008,False,False,1965.0,0.1723034681692037,32.68920359372621,thin,False,False,False,False,True,True
56049,56049,2016-07-14 01:10:00,736525.0502395834,2016,Dry,7,14,1,13445.0,15402.5,-2692.138000000001,-734.6380000000008,False,False,1957.5,0.1081785752367998,21.25121212121212,thin,False,False,False,False,True,True
56050,56050,2016-07-14 01:15:00,736525.0537662037,2016,Dry,7,14,1,13422.5,15342.5,-2714.638000000001,-794.6380000000008,False,False,1920.0,0.1707280263141104,27.824848484848484,thin,False,False,False,False,True,True
56051,56051,2016-07-14 01:20:00,736525.0572916667,2016,Dry,7,14,1,13340.0,15350.0,-2797.138000000001,-787.1380000000008,False,False,2010.0,0.21892957638625,30.06272727272727,thin,False,False,False,False,True,True
56052,56052,2016-07-14 01:25:00,736525.0608119213,2016,Dry,7,14,1,13400.0,15320.0,-2737.138000000001,-817.1380000000008,False,False,1920.0,0.2987956468731955,39.87417320412244,thin,False,False,False,False,True,True
56053,56053,2016-07-14 01:30:00,736525.064337963,2016,Dry,7,14,1,13422.5,15237.5,-2714.638000000001,-899.6380000000008,False,False,1815.0,0.2283306982120801,28.15363636363637,thin,False,False,False,False,True,True
56054,56054,2016-07-14 01:35:00,736525.0676877572,2016,Dry,7,14,1,13265.0,15050.0,-2872.138000000001,-1087.1380000000008,False,False,1785.0,0.1391140979271529,17.66,thin,False,False,False,False,True,True
56055,56055,2016-07-14 01:40:00,736525.0710405092,2016,Dry,7,14,1,12695.0,15162.5,-3442.138000000001,-974.6380000000008,False,False,2467.5,0.1506897619759466,15.816666666666665,thin,False,False,False,False,True,True
56056,56056,2016-07-14 01:45:00,736525.0745619212,2016,Dry,7,14,1,12627.5,15260.0,-3509.638000000001,-877.1380000000008,False,False,2632.5,0.2654333463718865,29.13363636363636,thin,False,False,False,False,True,True
56057,56057,2016-07-14 01:50:00,736525.078086227,2016,Dry,7,14,1,12672.5,15327.5,-3464.638000000001,-809.6380000000008,False,False,2655.0,0.3784238181256406,32.92212121212121,opaque,False,False,False,False,True,True
56058,56058,2016-07-14 01:55:00,736525.0816087963,2016,Dry,7,14,1,12635.0,15260.0,-3502.138000000001,-877.1380000000008,False,False,2625.0,0.2345724165194863,19.431212121212123,thin,False,False,False,False,True,True
56059,56059,2016-07-14 02:00:00,736525.0851331019,2016,Dry,7,14,2,12710.0,15327.5,-3427.138000000001,-809.6380000000008,False,False,2617.5,0.3904052649019354,32.82454545454545,opaque,False,False,False,False,True,True
56060,56060,2016-07-14 02:05:00,736525.0886574076,2016,Dry,7,14,2,12762.5,15252.5,-3374.638000000001,-884.6380000000008,False,False,2490.0,0.2830048424198103,22.28212121212121,thin,False,False,False,False,True,True
56061,56061,2016-07-14 02:10:00,736525.0920061729,2016,Dry,7,14,2,12875.0,14975.0,-3262.138000000001,-1162.1380000000008,False,False,2100.0,0.3462244883112162,40.82522191613101,opaque,False,False,False,False,True,True
56062,56062,2016-07-14 02:15:00,736525.0953483796,2016,Dry,7,14,2,12680.0,15050.0,-3457.138000000001,-1087.1380000000008,False,False,2370.0,0.2047060657501261,20.46848484848485,thin,False,False,False,False,True,True
56063,56063,2016-07-14 02:20:00,736525.0988744213,2016,Dry,7,14,2,12612.5,14990.0,-3524.638000000001,-1147.1380000000008,False,False,2377.5,0.3988173250508573,30.2069696969697,opaque,False,False,False,False,True,True
56064,56064,2016-07-14 02:25:00,736525.1023993057,2016,Dry,7,14,2,12620.0,14975.0,-3517.138000000001,-1162.1380000000008,False,False,2355.0,0.2915061361705373,30.75848484848485,thin,False,False,False,False,True,True
56065,56065,2016-07-14 02:30:00,736525.1059224538,2016,Dry,7,14,2,12792.5,15162.5,-3344.638000000001,-974.6380000000008,False,False,2370.0,0.3557229654199692,32.74393939393939,opaque,False,False,False,False,True,True
56066,56066,2016-07-14 02:35:00,736525.1094513889,2016,Dry,7,14,2,12755.0,15117.5,-3382.138000000001,-1019.6380000000008,False,False,2362.5,0.4607094275018714,43.47809703250118,opaque,False,False,False,False,True,True
56067,56067,2016-07-14 02:40:00,736525.1129774307,2016,Dry,7,14,2,12702.5,15125.0,-3434.638000000001,-1012.1380000000008,False,False,2422.5,0.2826536146080871,26.17666666666667,thin,False,False,False,False,True,True
56068,56068,2016-07-14 02:45:00,736525.1163271605,2016,Dry,7,14,2,12447.5,15057.5,-3689.638000000001,-1079.6380000000008,False,False,2610.0,0.3390624845623276,32.24969696969697,opaque,False,False,False,False,True,True
56069,56069,2016-07-14 02:50:00,736525.1196747685,2016,Dry,7,14,2,12357.5,15132.5,-3779.638000000001,-1004.6380000000008,False,False,2775.0,0.3272069802838863,23.32575757575757,opaque,False,False,False,False,True,True
56070,56070,2016-07-14 02:55:00,736525.1231961806,2016,Dry,7,14,2,12552.5,15147.5,-3584.638000000001,-989.6380000000008,False,False,2595.0,0.4466700562147336,29.00212121212121,opaque,False,False,False,False,True,True
56071,56071,2016-07-14 03:00:00,736525.1267204861,2016,Dry,7,14,3,12410.0,15185.0,-3727.138000000001,-952.1380000000008,False,False,2775.0,0.3951220644811979,30.682121212121213,opaque,False,False,False,False,True,True
56072,56072,2016-07-14 03:05:00,736525.1302424768,2016,Dry,7,14,3,12387.5,15162.5,-3749.638000000001,-974.6380000000008,False,False,2775.0,0.327688113094147,25.83515151515151,opaque,False,False,False,False,True,True
56073,56073,2016-07-14 03:10:00,736525.1337656251,2016,Dry,7,14,3,12402.5,15177.5,-3734.638000000001,-959.6380000000008,False,False,2775.0,0.3956103741240853,25.0269696969697,opaque,False,False,False,False,True,True
56074,56074,2016-07-14 03:15:00,736525.1372887732,2016,Dry,7,14,3,12432.5,15087.5,-3704.638000000001,-1049.6380000000008,False,False,2655.0,0.4457071808692313,27.36242424242424,opaque,False,False,False,False,True,True
56075,56075,2016-07-14 03:20:00,736525.1406372171,2016,Dry,7,14,3,12215.0,15095.0,-3922.138000000001,-1042.1380000000008,False,False,2880.0,0.6439382621863815,26.14909090909091,opaque,False,False,False,False,True,True
56076,56076,2016-07-14 03:25:00,736525.1439837962,2016,Dry,7,14,3,12102.5,15050.0,-4034.638000000001,-1087.1380000000008,False,False,2947.5,0.6413617795295515,25.84575757575757,opaque,False,False,False,False,True,True
56077,56077,2016-07-14 03:30:00,736525.1475034722,2016,Dry,7,14,3,12035.0,14975.0,-4102.138000000001,-1162.1380000000008,False,False,2940.0,0.6817285075888956,26.35272727272727,opaque,False,False,False,False,True,True
56078,56078,2016-07-14 03:35:00,736525.1510243057,2016,Dry,7,14,3,11315.0,11375.0,-4822.138000000001,-4762.138000000001,False,False,60.0,0.0192150164985799,25.61666666666667,subvisual,True,False,False,False,True,True
56079,56079,2016-07-14 03:35:00,736525.1510243057,2016,Dry,7,14,3,11885.0,14412.5,-4252.138000000001,-1724.6380000000008,False,False,2527.5,0.8094325700026819,25.61666666666667,opaque,False,False,False,False,True,True
56080,56080,2016-07-14 03:40:00,736525.1545480324,2016,Dry,7,14,3,11405.0,13902.5,-4732.138000000001,-2234.638000000001,False,False,2497.5,1.2713995893202186,30.054242424242428,opaque,False,False,False,False,True,True
56081,56081,2016-07-14 03:45:00,736525.1580729166,2016,Dry,7,14,3,11405.0,14082.5,-4732.138000000001,-2054.638000000001,False,False,2677.5,1.582221059050839,35.47818181818182,opaque,False,False,False,False,True,True
56082,56082,2016-07-14 03:50:00,736525.161599537,2016,Dry,7,14,3,11255.0,14060.0,-4882.138000000001,-2077.138000000001,False,False,2805.0,1.4946260484194265,29.83363636363637,opaque,False,False,False,False,True,True
56083,56083,2016-07-14 03:55:00,736525.1649498456,2016,Dry,7,14,3,11202.5,14030.0,-4934.638000000001,-2107.138000000001,False,False,2827.5,1.1966694549079786,25.45969696969697,opaque,False,False,False,False,True,True
56084,56084,2016-07-14 04:00:00,736525.1682986112,2016,Dry,7,14,4,11285.0,14112.5,-4852.138000000001,-2024.6380000000008,False,False,2827.5,0.8481560901119642,25.99848484848485,opaque,False,False,False,False,True,True
56085,56085,2016-07-14 04:05:00,736525.1718234953,2016,Dry,7,14,4,10745.0,14322.5,-5392.138000000001,-1814.6380000000008,False,False,3577.5,0.7169521458644158,29.74454545454546,opaque,False,False,False,False,True,True
56086,56086,2016-07-14 04:10:00,736525.1753437499,2016,Dry,7,14,4,10512.5,14217.5,-5624.638000000001,-1919.6380000000008,False,False,3705.0,0.9396544090767206,32.0269696969697,opaque,False,False,False,False,True,True
56087,56087,2016-07-14 04:15:00,736525.1788721065,2016,Dry,7,14,4,10475.0,14135.0,-5662.138000000001,-2002.1380000000008,False,False,3660.0,1.0942410431433636,24.84878787878788,opaque,False,False,False,False,True,True
56088,56088,2016-07-14 04:20:00,736525.1823975694,2016,Dry,7,14,4,10460.0,14157.5,-5677.138000000001,-1979.6380000000008,False,False,3697.5,1.1670366527497678,26.29757575757576,opaque,False,False,False,False,True,True
56089,56089,2016-07-14 04:25:00,736525.1857490998,2016,Dry,7,14,4,10437.5,14112.5,-5699.638000000001,-2024.6380000000008,False,False,3675.0,0.9678047714902376,22.09757575757576,opaque,False,False,False,False,True,True
